Date,MMM,ABT,ABBV,ABMD,ACN,ATVI,ADBE,AMD,AAP,AES,AET,AMG,AFL,A,APD,AKAM,ALK,ALB,ARE,ALXN,ALGN,ALLE,AGN,ADS,LNT,ALL,GOOGL,GOOG,MO,AMZN
2010-06-09,74.79,21.9428,,9.38,36.44,10.39,30.73,7.61,49.69,9.8,28.81,65.36,20.61,21.1094,62.403999999999996,41.82,11.9625,39.88,65.86,25.115,13.27,,42.02,66.24,15.845,28.85,237.2396,,20.05,117.91
2010-06-10,77.43,22.5839,,9.45,37.66,10.69,31.72,8.01,50.23,10.36,28.85,68.05,21.39,21.7744,63.7076,42.83,12.2525,41.83,69.48,25.79,13.7,,42.73,67.5,16.175,29.8,243.7409,,20.32,123.21
2010-06-11,78.3,22.5839,,9.48,37.64,10.86,31.73,8.12,50.51,10.38,28.62,68.53,21.395,21.9746,64.1883,44.3,12.715,42.17,71.16,25.975,14.54,,42.67,69.39,16.195,29.98,244.4867,,20.08,123.03
2010-06-14,78.14,22.6461,,9.43,37.8,10.94,31.7,8.28,50.8,10.38,29.28,67.4,21.245,22.4966,63.8093,43.68,12.8175,42.04,71.91,26.46,14.81,,42.7,68.46,16.225,29.95,241.8291,,19.57,123.83
2010-06-15,79.77,23.0481,,9.735,38.54,11.34,32.51,8.82,52.14,10.75,29.59,69.1,22.19,23.0258,64.9372,45.04,12.94,43.22,72.8,26.925,15.0,,44.13,70.45,16.545,30.67,249.2363,,19.91,126.84
2010-06-16,80.88,23.3447,,9.79,38.69,11.15,32.44,8.9,51.98,10.65,29.32,70.14,22.01,23.3333,65.2145,45.13,13.2,42.86,72.23,26.665,14.85,,43.94,71.06,16.78,30.22,250.8778,,19.83,126.9
2010-06-17,81.03,23.2682,,9.87,38.49,11.36,33.12,8.91,51.89,10.6,30.63,70.17,21.875,23.2189,65.3162,45.59,13.325,42.54,73.39,27.11,14.88,,44.26,70.9,16.935,30.06,250.2823,,19.99,125.89
2010-06-18,81.18,23.3352,,9.73,38.93,11.47,33.52,8.83,51.59,10.51,30.43,69.75,22.2,23.319000000000003,66.139,45.72,13.1475,42.73,73.18,27.195,14.75,,44.01,70.5,16.77,30.54,250.2572,,20.02,125.83
2010-06-21,81.47,23.1103,,9.52,38.81,11.54,33.13,8.8,51.34,10.54,29.91,70.6,22.225,23.1903,65.7785,45.27,12.93,42.97,71.87,27.19,15.2,,43.03,69.04,16.565,30.27,244.5167,,20.06,122.55
2010-06-22,80.03,22.9619,,9.54,38.24,11.2,32.7625,8.58,50.32,10.17,29.2,69.09,21.885,22.8971,64.9187,44.35,12.4075,41.66,68.89,26.965,14.96,,43.18,66.5,16.17,30.55,243.3606,,19.85,122.307
2010-06-23,80.12,22.7562,,9.45,38.17,11.21,30.38,8.56,50.87,10.02,28.93,68.24,21.705,22.8613,63.7908,45.3,12.4625,41.41,69.28,26.945,14.75,,42.72,66.97,15.91,30.45,241.2585,,19.77,121.45
2010-06-24,78.18,22.7084,,9.42,37.55,11.02,30.26,8.13,50.94,9.68,28.66,65.25,21.345,21.9961,62.2376,44.27,12.1175,40.52,67.9,26.34,14.49,,42.57,65.55,15.905,29.57,237.7802,,19.62,118.33
2010-06-25,78.9,22.5792,,9.73,40.55,11.0,29.85,8.09,50.9,9.86,28.47,66.92,21.795,21.945999999999998,63.4025,45.09,11.875,40.57,68.49,26.78,14.96,,42.59,63.9,16.08,30.83,236.56900000000002,,19.7,121.0
2010-06-28,78.98,22.5744,,9.84,39.72,11.02,28.72,8.05,50.47,9.77,28.04,65.93,22.39,21.8673,62.6721,44.93,12.0825,41.16,67.63,26.975,15.0,,42.11,63.16,16.255,30.0,236.2687,,20.34,117.8
2010-06-29,78.49,22.3208,,9.63,38.65,10.6,26.9,7.48,50.28,9.25,26.9,61.79,21.18,20.8877,60.5735,41.04,11.3075,40.0,63.78,26.235,14.91,,41.23,59.6,15.855,29.01,227.3501,,19.96,108.61
2010-06-30,78.99,22.383000000000003,,9.68,38.65,10.49,26.43,7.32,50.18,9.24,26.38,60.77,21.335,20.3299,59.9171,40.57,11.2375,39.71,63.37,25.595,14.87,,40.57,59.52,15.87,28.73,222.6906,,20.04,109.26
2010-07-01,78.55,22.2299,,9.78,38.28,10.5,26.66,7.39,51.7,9.09,25.99,59.7,21.655,20.2226,60.0928,40.35,11.065,39.58,63.41,24.82,14.3,,40.65,59.52,15.68,28.39,219.9579,,20.24,110.96
2010-07-02,77.67,22.2299,,9.67,37.94,10.64,26.73,7.17,51.01,9.12,26.25,60.41,21.56,19.8723,60.065,39.57,10.81,39.2,61.75,25.225,14.195,,40.59,55.7,15.735,28.28,218.4865,,20.31,109.14
2010-07-05,77.67,22.2299,,9.67,37.94,10.64,26.73,7.17,51.01,9.12,26.25,60.41,21.56,19.8723,60.065,39.57,10.81,39.2,61.75,25.225,14.195,,40.59,55.7,15.735,28.28,218.4865,,20.31,109.14
2010-07-06,78.14,22.3399,,9.97,38.41,10.54,26.34,7.04,50.5,8.9,26.49,59.96,21.78,19.8437,60.7769,40.26,11.1675,39.1,60.83,25.215,14.1,,41.38,54.63,15.915,27.93,218.2463,,20.54,110.06
2010-07-07,80.52,22.828000000000003,,10.5,39.26,10.98,26.79,7.39,50.89,9.86,27.17,62.59,22.735,20.43,62.6259,42.73,11.76,40.87,64.69,25.2,14.88,,42.01,55.81,16.45,28.81,225.3181,,20.89,113.43
2010-07-08,81.22,23.0146,,10.6,39.34,11.07,26.85,7.37,50.82,9.79,27.64,64.38,23.595,20.6016,63.5874,43.0,11.8275,41.46,65.0,25.675,14.88,,42.46,56.58,16.59,29.21,228.5012,,21.32,116.22
2010-07-09,82.16,22.9811,,10.73,39.42,11.09,27.2,7.34,51.27,10.23,27.63,65.68,24.04,20.4872,64.4749,43.47,11.91,41.53,65.21,26.08,14.44,,42.58,58.2,16.765,29.44,233.9715,,21.3,117.26
2010-07-12,82.26,22.8806,,10.52,39.73,11.12,27.09,7.36,51.46,10.25,27.21,65.01,23.955,20.1654,63.9479,42.98,11.725,40.74,65.06,24.99,14.27,,42.58,56.07,16.985,29.11,238.1455,,21.3,119.51
2010-07-13,83.55,22.8088,,11.02,40.25,11.41,28.11,7.52,52.65,10.23,27.75,67.07,24.44,20.5587,65.5751,43.58,11.945,42.25,67.23,25.425,14.84,,43.23,58.72,17.18,29.32,244.83700000000002,,21.34,123.65
2010-07-14,83.05,22.895,,11.15,40.1,11.3,28.03,7.44,52.6,10.21,27.76,66.23,24.205,20.5158,64.9557,43.99,12.2075,41.79,66.87,25.635,15.62,,43.89,58.76,17.215,29.0,245.90599999999998,,21.35,123.3
2010-07-15,83.06,22.9763,,11.24,40.02,11.33,28.22,7.41,53.06,10.2,28.22,64.91,24.19,20.3085,65.0111,44.23,12.125,41.94,66.34,25.685,15.27,,43.8,58.81,17.355,28.88,247.2493,,21.46,122.06
2010-07-16,80.95,22.5217,,11.1225,39.0,11.12,27.39,7.37,51.34,9.98,27.16,62.67,23.13,19.3288,64.0866,42.69,11.965,40.31,64.36,25.2,14.57,,42.84,55.88,16.785,27.83,230.0252,,21.2625,118.49
2010-07-19,81.22,22.6844,,11.0,39.17,11.38,27.67,7.44,51.96,10.07,27.66,62.2,23.255,19.6935,64.0866,42.63,11.925,40.77,65.35,25.125,14.29,,43.57,56.85,16.95,27.9,233.3158,,21.38,119.94
2010-07-20,82.19,22.7131,,11.14,38.9,11.46,27.87,7.6,53.0,10.25,27.7,62.91,23.935,19.6792,65.4272,42.89,12.2325,41.65,67.9,25.375,14.44,,43.41,57.2,17.205,28.27,241.0283,,21.52,120.1
2010-07-21,82.3,23.2921,,10.85,38.61,11.24,27.67,7.4,51.69,10.03,27.31,61.35,23.44,19.7221,64.7615,43.08,11.9825,41.3,66.23,25.56,14.49,,43.44,57.26,16.96,27.43,238.9813,,21.41,117.43
2010-07-22,84.75,23.45,,10.96,39.76,11.62,28.58,7.61,53.1,10.39,28.27,64.1,24.925,20.5373,66.1945,44.28,12.315,43.26,69.73,26.6,14.83,,43.54,55.72,17.285,28.06,242.6399,,21.85,120.07
2010-07-23,86.17,23.4117,,11.29,40.38,11.73,29.23,7.82,54.17,10.46,28.15,65.95,25.255,20.951999999999998,66.6475,45.05,12.5,44.22,70.91,26.4,17.12,,41.64,56.66,17.48,28.28,245.2674,,22.12,118.87
2010-07-26,87.32,23.56,,11.46,40.48,11.91,29.17,8.07,54.85,10.47,28.58,69.12,25.52,21.1952,67.3039,45.37,12.97,45.25,72.59,27.21,18.35,,42.11,58.58,17.685,28.33,244.7219,,21.99,118.4
2010-07-27,86.8,23.5744,,11.44,40.33,11.94,29.22,8.21,54.54,10.71,28.36,73.35,25.355,20.6446,66.9064,44.33,12.74,44.5,72.09,27.215,18.05,,41.39,58.64,18.02,28.61,246.5537,,22.05,117.13
2010-07-28,86.69,23.5505,,11.45,39.86,11.86,28.69,7.98,53.64,10.55,27.55,72.29,24.76,20.5802,67.0358,44.03,12.865,43.3,71.43,26.61,17.37,,40.37,58.23,17.705,28.25,242.4097,,22.07,117.13
2010-07-29,86.34,23.4356,,11.26,39.25,11.78,28.7,7.78,53.18,10.34,27.49,71.52,24.9,20.1297,67.2022,38.35,12.9375,43.4,69.93,26.95,17.47,,39.86,57.57,17.55,28.25,242.73,,22.02,116.86
2010-07-30,85.54,23.4835,,11.09,39.64,11.88,28.72,7.49,53.53,10.31,27.85,70.83,24.595,19.9724,67.1005,38.36,12.8975,43.62,70.55,27.18,17.35,,40.5,57.48,17.28,28.24,242.6599,,22.16,117.89
2010-08-02,87.41,23.8423,,11.17,40.33,11.95,29.6,7.65,53.43,10.76,28.5,72.86,25.495,20.6088,69.3286,37.2,13.2375,44.65,72.83,27.97,17.9,,41.09,59.1,17.4,28.83,245.4426,,22.25,120.07
2010-08-03,87.21,23.9237,,10.97,40.0,11.53,29.12,7.51,52.61,10.45,28.45,72.34,24.905,19.908,69.9665,38.51,12.835,44.29,72.0,28.29,17.79,,40.86,59.03,17.385,28.55,245.1523,,22.12,122.42
2010-08-04,88.0,24.0098,,10.5,40.34,11.81,29.7,7.52,53.36,10.54,28.94,73.15,25.525,20.2298,70.9095,39.03,12.825,45.39,72.18,28.755,17.76,,41.33,60.93,17.525,28.61,253.4053,,22.35,127.58
2010-08-05,87.72,23.9141,,10.26,39.97,11.75,29.44,7.5,53.87,10.67,29.42,72.97,25.64,20.3514,71.2423,38.99,13.11,45.27,71.64,28.645,17.65,,41.36,61.12,17.47,29.41,254.2962,,22.34,127.83
2010-08-06,87.29,24.1964,,9.98,40.27,10.99,29.23,7.45,52.75,10.65,30.07,72.38,25.375,20.5444,70.4657,39.9,13.175,45.41,72.34,28.36,17.83,,41.22,61.42,17.605,28.98,250.3523,,22.54,128.32
2010-08-09,88.03,24.3447,,10.23,40.57,10.98,29.52,7.42,53.26,11.07,29.74,73.54,25.74,21.3239,71.1868,41.15,13.5225,45.87,73.25,28.475,18.11,,41.69,63.88,17.805,29.63,252.9198,,22.59,128.83
2010-08-10,87.11,24.627,,10.14,40.47,11.055,29.17,6.83,53.05,11.16,29.67,71.82,25.445,21.0665,71.1221,43.15,13.2525,44.99,71.18,28.16,17.96,,41.71,61.09,17.805,29.42,252.09900000000002,,22.63,130.0
2010-08-11,84.1,24.1103,,9.99,39.99,10.97,28.25,6.49,51.91,10.61,28.28,68.96,24.725,20.1797,69.7076,42.39,12.44,43.28,69.57,27.5,17.21,,41.21,58.31,17.405,28.22,246.1082,,22.44,125.89
2010-08-12,84.01,24.1103,,9.83,39.46,10.83,28.08,6.57,54.62,10.59,28.1,68.63,24.335,19.6863,69.0605,43.93,12.53,42.16,68.25,28.345,17.33,,41.53,57.86,17.38,28.22,246.2434,,22.45,126.56
2010-08-13,84.01,23.9524,,9.9,38.85,10.87,28.01,6.49,54.26,10.62,28.14,68.25,23.88,19.5576,69.9665,44.22,12.7775,41.73,67.35,28.12,17.0,,41.73,58.07,17.7,28.1,243.4106,,22.35,124.69
2010-08-16,83.43,24.0864,,9.79,38.91,10.88,27.36,6.62,54.3,10.66,27.86,68.14,23.78,19.4218,70.1699,43.89,13.0175,41.81,67.47,28.86,17.15,,42.43,57.07,17.735,27.94,243.0303,,22.6,126.07
2010-08-17,84.09,24.2538,,9.84,39.66,10.91,27.955,6.63,54.5,10.93,28.11,69.44,24.135,20.9377,70.928,44.39,13.3025,42.86,69.2,28.99,17.65,,42.98,59.65,18.045,28.24,245.4976,,22.92,128.86
2010-08-18,83.61,24.0337,,9.73,39.66,11.0,28.1,6.57,55.19,10.9,28.34,69.1,24.03,21.0521,71.2145,44.05,13.5025,42.93,70.35,28.88,17.55,,42.98,59.05,17.98,28.36,241.3086,,22.93,129.65
2010-08-19,81.81,23.5983,,9.22,38.9,11.01,27.69,6.42,55.28,10.58,27.25,68.02,23.28,20.4086,69.8833,45.01,12.86,41.87,68.57,28.375,17.32,,42.32,57.24,17.83,28.04,234.2117,,22.76,127.57
2010-08-20,80.66,23.6079,,9.1,38.42,11.06,27.92,6.25,55.89,10.4,27.11,68.21,23.315,20.4229,69.3471,47.86,12.51,41.23,67.86,27.825,17.24,,42.19,56.59,17.79,27.75,231.2338,,22.71,127.76
2010-08-23,81.08,23.8184,,8.88,38.0,10.89,27.82,6.14,54.75,10.46,27.15,67.11,23.115,19.9938,69.0512,46.73,12.0725,40.81,67.75,28.08,16.635,,42.37,56.0,17.68,27.91,232.2598,,22.73,126.6
2010-08-24,80.45,23.6749,,8.86,37.19,10.75,27.93,5.99,54.26,10.27,26.69,65.13,22.6,19.5648,68.2654,45.61,11.78,40.03,67.87,27.73,16.205,,42.23,54.24,17.54,27.52,225.9137,,22.79,124.53
2010-08-25,80.75,23.8375,,9.01,37.28,10.99,27.48,6.13,54.86,10.43,27.05,65.11,22.97,19.8007,67.9973,46.82,11.39,39.92,69.26,28.22,16.29,,42.58,54.93,17.405,27.82,227.5302,,22.85,126.85
2010-08-26,79.78,23.6844,,9.01,37.14,10.78,27.38,5.87,54.68,10.4,26.86,65.76,22.88,19.672,68.0065,46.42,11.13,39.69,68.96,27.97,16.24,,42.96,54.75,17.465,27.41,225.7085,,22.61,124.86
2010-08-27,81.0,23.8471,,9.14,37.2,10.75,27.98,6.08,55.58,10.6,27.33,67.0,23.91,19.9938,68.8016,47.26,11.2,40.64,70.05,28.76,16.3,,43.75,57.33,17.72,27.99,229.6373,,22.54,126.64
2010-08-30,79.65,23.6797,,9.025,36.9,10.6,27.79,5.78,54.16,10.4,26.85,64.81,23.235,19.7936,68.13600000000001,46.19,11.0925,39.89,69.56,28.57,15.8,,43.25,56.73,17.425,27.26,226.5643,,22.52,123.79
2010-08-31,78.55,23.6079,,9.0325,36.6,10.675,27.7,5.61,54.47,10.24,26.72,64.21,23.625,19.2859,68.441,46.07,11.0575,40.09,69.37,28.235,15.99,,43.07,56.19,17.51,27.6,225.22799999999998,,22.32,124.83
2010-09-01,81.01,24.0529,,9.22,37.4,10.91,28.85,5.76,55.48,10.66,27.92,68.16,24.785,20.2298,69.1067,47.645,11.3025,41.94,69.81,28.995,16.95,,44.15,59.43,17.965,28.67,230.3905,,22.66,132.49
2010-09-02,81.87,24.2155,,9.54,37.99,11.01,29.42,5.93,56.29,10.93,28.41,69.39,25.01,20.8877,71.3625,50.09,11.615,42.39,70.7,29.06,17.26,,44.85,60.59,17.815,28.62,231.8144,,22.79,135.21
2010-09-03,83.48,24.2777,,9.66,38.58,11.21,29.49,6.09,56.54,11.14,28.76,71.75,25.47,21.3453,72.1483,49.96,11.83,43.32,71.86,29.09,17.22,,44.61,61.0,17.92,29.42,235.3778,,22.91,138.79
2010-09-06,83.48,24.2777,,9.66,38.58,11.21,29.49,6.09,56.54,11.14,28.76,71.75,25.47,21.3453,72.1483,49.96,11.83,43.32,71.86,29.09,17.22,,44.61,61.0,17.92,29.42,235.3778,,22.91,138.79
2010-09-07,82.14,24.1581,,9.49,38.35,11.03,29.17,5.95,56.28,11.0,28.57,71.41,24.96,20.7304,71.5381,50.5,11.495,42.35,70.9,28.855,16.65,,44.76,59.31,17.875,28.7,232.425,,23.11,137.22
2010-09-08,82.75,24.139,,9.48,38.13,11.12,29.31,5.83,56.56,11.02,29.07,72.09,25.05,20.6231,71.9172,50.51,11.33,42.46,71.27,29.515,16.96,,44.77,59.33,17.94,29.1,235.518,,23.45,139.14
2010-09-09,82.96,24.4452,,9.68,38.21,11.21,32.86,5.86,56.04,11.11,29.46,72.44,25.3,20.6875,72.0651,50.12,11.5825,41.66,70.31,29.425,17.05,,44.92,61.3,18.065,29.45,238.3207,,23.63,140.38
2010-09-10,83.94,24.6605,,9.84,38.82,11.13,32.2,5.81,56.07,11.05,29.93,72.86,25.385,20.6732,72.0651,49.5,11.565,41.04,70.35,30.32,17.82,,43.08,61.76,17.945,29.87,238.3007,,23.84,142.44
2010-09-13,84.86,24.6175,,9.95,39.09,11.2425,32.24,6.18,56.56,11.16,30.44,76.16,26.095,20.8305,72.8324,50.84,11.8075,42.13,71.75,29.935,18.68,,42.7,63.9,18.18,30.29,241.3686,,23.47,145.07
2010-09-14,84.63,24.5983,,10.11,39.21,11.35,32.475,6.27,57.36,11.19,30.5,75.95,26.12,20.8591,74.1545,50.695,11.86,42.32,71.9,29.875,18.42,,42.49,62.87,18.19,30.27,240.4478,,23.51,145.75
2010-09-15,84.58,24.7179,,10.04,39.64,11.29,32.76,6.22,57.41,10.98,30.35,76.94,25.945,21.0307,75.2361,51.54,12.105,43.25,72.06,30.035,18.93,,42.88,63.76,18.115,30.49,240.5529,,23.68,145.45
2010-09-16,84.95,24.694000000000003,,9.86,39.87,10.75,32.85,6.15,57.99,10.9,30.3,76.75,25.925,21.4812,75.5782,52.26,11.985,43.15,71.73,29.89,18.92,,43.16,63.04,18.005,30.85,240.7631,,23.47,148.13
2010-09-17,86.07,24.7084,,9.99,40.56,10.82,32.78,6.12,58.15,10.88,29.71,78.0,25.89,21.8459,75.9942,52.38,11.74,43.38,72.17,30.035,19.29,,43.29,63.3,17.955,30.99,245.3125,,23.5,148.325
2010-09-20,87.41,25.005,,10.79,41.55,10.931,33.1099,6.09,59.16,11.38,30.53,79.84,26.805,22.1891,76.7801,52.7001,11.86,44.18,73.36,30.655,19.89,,43.93,64.59,18.025,31.51,254.3862,,23.71,151.3048
2010-09-21,86.55,24.9524,,10.67,41.54,10.94,32.94,6.171,58.41,11.38,31.05,77.54,26.58,22.2749,76.7338,52.41,12.325,43.96,72.91,30.6,19.58,,43.85,63.43,17.89,31.33,256.9788,,23.86,150.73
2010-09-22,86.63,24.8758,,10.43,42.26,11.02,26.67,6.26,59.81,11.25,30.79,76.15,25.99,21.9961,76.9002,50.0,12.085,43.63,70.5,31.485,19.29,,43.96,63.32,17.975,30.96,258.25,,23.87,151.83
2010-09-23,85.53,24.6892,,10.17,42.43,10.9,26.41,6.4,58.86,11.09,30.63,75.1,25.23,21.853,76.6784,50.59,11.775,43.29,68.55,31.505,18.9,,43.73,62.55,17.78,30.45,256.9888,,23.6,152.85
2010-09-24,86.96,24.8519,,10.42,41.9,10.8,26.8775,6.84,59.61,11.35,30.94,78.95,26.175,22.9471,77.8432,50.88,11.965,44.55,70.01,31.77,19.66,,44.67,65.35,18.035,31.6,263.9005,,24.0,160.73
2010-09-27,86.19,24.9285,,10.26,41.68,10.82,26.88,7.02,59.38,11.39,30.81,77.71,25.965,22.8828,77.5289,51.15,12.4925,44.84,69.69,32.035,19.75,,43.88,67.03,18.11,31.4,265.462,,24.01,159.37
2010-09-28,87.04,25.0624,,10.35,41.92,11.155,26.28,6.95,59.46,11.48,31.26,78.97,26.235,23.1259,77.6306,50.98,12.41,45.33,70.16,32.49,19.73,,43.75,66.5,18.18,32.16,263.8404,,24.2,159.7
2010-09-29,87.17,25.1151,,10.31,42.3,11.0,26.04,7.28,59.66,11.39,31.17,77.49,25.785,23.2975,76.5952,50.57,12.73,46.13,69.62,32.155,19.85,,42.69,66.32,18.125,31.55,264.1006,,24.25,158.99
2010-09-30,86.71,24.9955,,10.61,42.49,10.82,26.15,7.11,58.68,11.35,31.61,78.01,25.855,23.8624,76.5674,50.18,12.7575,46.81,70.0,32.18,19.58,,42.31,65.26,18.175,31.55,263.1497,,24.02,157.06
2010-10-01,87.62,25.1581,,10.6,44.38,10.87,26.27,7.05,58.7,11.54,31.2,79.74,26.03,24.1199,76.7523,49.33,12.4475,47.26,71.05,32.095,19.65,,43.37,65.71,18.33,31.57,263.0646,,23.78,153.71
2010-10-04,86.7,25.1246,,10.74,44.39,10.99,25.6,6.94,57.78,11.37,30.5,79.07,25.725,23.3047,75.874,47.39,12.1425,46.7,71.44,31.78,19.32,,43.14,63.42,18.245,31.7,261.4281,,23.83,155.39
2010-10-05,88.86,25.3974,,11.12,45.15,11.35,25.77,6.98,58.67,11.68,31.06,82.55,26.37,23.6265,77.8432,47.91,12.215,48.14,72.35,33.155,19.5,,44.27,65.04,18.3,32.38,269.3758,,24.25,160.87
2010-10-06,89.89,25.3495,,10.93,45.2,11.1,25.73,6.86,58.45,11.75,30.38,82.43,26.87,23.2403,77.6768,43.79,12.1875,47.92,71.19,33.5,19.69,,44.25,64.11,18.1,32.12,267.4339,,24.43,155.4
2010-10-07,88.9,25.1581,,10.86,45.84,11.02,28.69,6.87,58.79,11.8,30.68,83.0,26.795,23.7409,76.1884,45.04,11.625,47.75,70.59,33.535,19.83,,44.42,64.08,18.085,32.2,265.2618,,24.57,156.27
2010-10-08,89.16,25.2682,,10.8,45.78,11.11,26.99,7.05,58.55,11.97,30.69,83.12,27.175,24.1699,76.4565,45.93,12.0475,47.81,71.1,33.7,19.63,,45.04,64.55,18.07,32.42,268.4348,,24.51,155.55
2010-10-11,88.25,25.2682,,10.63,45.56,11.13,27.25,7.24,59.27,12.22,30.9,83.55,27.18,24.1342,76.2993,44.18,11.755,48.04,71.58,33.675,19.57,,45.14,64.76,18.11,32.43,269.6811,,24.35,153.03
2010-10-12,88.15,25.6031,,10.71,45.73,11.25,27.66,7.3,59.86,12.3,31.01,84.34,27.25,24.0841,76.3455,45.86,11.83,48.02,71.29,34.2,19.88,,46.11,66.17,17.9,32.52,270.9573,,24.54,156.48
2010-10-13,89.14,25.4452,,10.89,45.25,11.3,27.71,7.22,59.98,12.52,31.67,86.26,27.41,24.5346,76.6506,45.93,11.885,48.82,72.68,33.6,20.5,,46.35,68.25,17.95,32.94,271.9132,,24.62,155.17
2010-10-14,89.07,25.4596,,10.72,45.43,11.48,27.49,7.138999999999999,59.79,12.28,31.58,85.42,27.415,24.4774,75.9018,46.06,11.845,48.52,73.43,33.74,20.68,,47.09,68.75,17.96,32.67,270.7271,,24.8,155.53
2010-10-15,89.14,25.4404,,10.98,45.29,11.37,28.08,7.12,60.96,12.32,31.74,85.78,27.26,24.6562,75.495,47.09,11.7875,48.49,73.26,33.885,20.48,,47.36,68.35,18.075,32.43,301.0164,,24.88,164.64
2010-10-18,89.66,25.6797,,10.88,45.43,11.25,28.06,6.96,60.36,12.46,31.99,86.51,27.82,24.7849,76.6876,45.94,11.8975,48.38,75.07,34.155,21.0,,47.46,67.9,18.24,32.56,309.1543,,24.9,163.56
2010-10-19,88.55,25.2969,,10.61,45.45,11.17,27.58,6.95,60.39,12.18,30.9,83.26,27.35,24.3272,75.1622,45.54,11.62,47.35,73.73,33.755,20.28,,46.9,65.74,18.195,32.2,304.2095,,24.75,158.67
2010-10-20,89.47,25.0816,,10.7,45.56,11.08,28.21,6.82,61.15,12.25,31.33,84.48,27.515,24.7849,76.8263,45.66,12.3525,48.36,74.71,34.035,21.08,,47.2,62.65,18.36,32.6,304.2845,,24.92,158.67
2010-10-21,90.55,25.2825,,10.51,45.75,11.25,27.7,6.89,61.01,12.18,31.39,83.7,27.62,24.8493,78.5181,46.61,12.3175,48.68,74.73,34.205,20.71,,47.11,63.48,18.26,32.56,306.2915,,24.95,164.97
2010-10-22,90.44,25.1486,,10.55,45.64,11.19,28.21,6.89,61.4,12.31,31.2,85.17,27.73,24.8493,78.3425,47.61,12.585,49.02,74.94,33.51,18.15,,46.76,64.24,18.31,32.79,306.5618,,24.92,169.13
2010-10-25,90.9,25.1246,,10.7,45.53,11.33,28.2,7.26,62.08,12.32,31.27,84.84,27.625,24.9565,79.267,48.68,12.7075,50.07,74.77,33.93,17.48,,46.99,64.2,18.395,33.11,308.5487,,25.06,169.0
2010-10-26,90.47,25.2108,,10.7,45.05,11.29,28.14,7.2,61.86,12.11,30.78,85.04,27.595,24.885,79.23,48.65,12.83,50.17,73.9,33.805,16.65,,46.59,62.15,18.325,32.67,309.5997,,25.2,169.95
2010-10-27,90.37,24.7084,,10.54,44.87,11.32,28.17,7.35,61.42,11.87,30.18,87.2,28.195,24.7348,77.8155,50.39,13.0675,49.84,74.06,33.94,16.89,,46.6,60.46,18.15,32.48,308.5337,,25.11,167.51
2010-10-28,85.07,24.761,,10.3,44.91,11.345,28.1,7.63,63.88,11.96,30.35,87.74,28.11,24.9708,78.7215,51.11,13.2025,49.47,73.43,34.115,17.06,,46.36,59.03,18.34,30.43,309.5897,,25.34,166.84
2010-10-29,84.22,24.5553,,10.31,44.71,11.46,28.15,7.335,64.98,11.94,29.86,85.61,27.945,24.885,78.5551,51.67,13.2,50.13,73.48,34.15,17.02,,46.65,60.72,18.265,30.49,307.1473,,25.4175,165.23
2010-11-01,83.98,24.2108,,10.44,44.97,11.39,28.22,7.36,64.76,11.83,29.81,86.74,27.96,24.8493,78.5366,50.8,13.11,50.19,73.54,33.7,17.15,,46.64,60.44,18.22,30.18,307.7979,,25.37,162.58
2010-11-02,84.8,24.3447,,10.71,44.99,11.475,29.02,7.535,64.57,11.96,29.97,87.6,28.2,25.0709,79.8402,51.79,13.3125,50.75,74.8,34.635,17.36,,49.1,60.85,18.49,30.31,308.0982,,25.57,164.61
2010-11-03,85.3,24.4213,,10.9,45.34,11.45,28.8,7.64,64.94,11.9,30.84,89.1,28.345,25.1067,79.0081,52.51,13.51,50.99,74.08,35.24,17.4,,48.61,61.92,18.505,29.97,310.3905,,25.76,168.47
2010-11-04,87.04,24.3447,,11.88,45.67,11.63,29.46,8.0,65.81,11.95,30.88,91.55,28.925,25.736,80.3024,53.63,13.8125,52.78,74.06,36.385,17.8,,50.36,63.08,18.76,31.18,312.4374,,26.15,168.93
2010-11-05,86.34,24.3639,,11.87,45.67,11.3,29.14,8.04,65.63,11.76,31.03,90.96,28.88,26.0149,80.1083,53.28,13.97,53.1,74.07,36.36,18.5,,51.24,62.95,18.815,31.27,312.8428,,26.11,170.77
2010-11-08,85.86,24.139,,12.0,44.98,11.88,29.29,8.14,65.97,11.76,31.26,90.87,28.59,25.8718,80.626,54.14,13.775,52.88,74.21,36.365,18.24,,51.31,62.52,18.61,31.03,313.6887,,25.87,171.99
2010-11-09,85.3,23.9476,,11.78,45.3,11.77,29.49,7.91,66.01,11.68,31.45,89.36,28.245,25.3713,79.1191,51.56,13.385,52.5,71.56,36.02,18.25,,51.95,62.07,18.555,30.28,312.7127,,25.58,170.27
2010-11-10,86.25,24.005,,12.09,45.5,11.82,29.79,7.75,66.72,11.7,31.91,90.76,28.4,25.214000000000002,78.8325,51.85,13.52,53.0,72.42,36.23,18.43,,51.47,62.77,18.475,31.06,311.7418,,25.21,173.33
2010-11-11,86.5,23.8184,,11.94,44.24,11.8875,29.94,7.63,66.34,11.7,31.83,89.92,27.85,25.55,79.0359,50.44,13.425,52.96,72.06,36.205,18.5,,50.98,63.18,18.33,30.63,308.894,,25.23,170.37
2010-11-12,86.24,23.2442,,11.83,43.36,11.5,29.54,7.63,64.53,11.46,31.62,87.28,27.325,26.0005,77.6583,49.77,13.47,51.96,71.1,36.245,18.31,,50.41,62.18,18.215,30.18,301.9373,,24.85,165.68
